cluster_id,product_code,description,cluster_size
cluster_30,50134289,LETTUCE ICEBURG LINER 24CT,15
cluster_30,50120136,BANANAS 24CT GREEN,15
cluster_30,31350,GREEN LEAF Lettuce (24ct),15
cluster_30,31400,Head Lettuce - 24ct,15
cluster_30,50135,LETTUCE ROMAINE HEART 12CT,15
cluster_30,50134290,LETTUCE LINER PREMIUM 24CT,15
cluster_30,50134,LETTUCE ROMAINE 24 CT,15
cluster_30,50133109,CELERY 30CT,15
cluster_30,50134291,LETTUCE ICEBURG LINER PREMIUM 12CT,15
cluster_30,501312,CAULIFLOWER 12/1CT,15
cluster_37,970022,BC GINGER ALE 24/12-OZ BLOOD ORANGE,5
cluster_37,970044,BC GINGER ALE 24/12-OZ JASMINE GTEA,5
cluster_37,970042,BC GINGER ALE 24/12-OZ ORIGINAL,5
cluster_37,970021,BC GINGER ALE 24/12-OZ PASSIO FRUIT,5
cluster_37,970043,BC GINGER ALE 24/12-OZ POMEGRANATE,5
cluster_103,84051,Beans - Black   50#/sack,10
cluster_103,90302,BEANS DRY PINTO FRIJOLES 100#,10
cluster_103,801282,BEANS PINTO PREF 6/#10,10
cluster_103,90304,BEANS DRY PINTO FRIJOLES 20,10
cluster_103,80127904,BEANS BLACK 50#,10
cluster_103,80127005,BEANS MAYOCOBA PERU BULK 50#,10
cluster_103,80127001,BEANS DRY 20#,10
cluster_103,8012823,BEANS PINTO WHL 24/15oz,10
cluster_103,84054,Pinto Beans 24# /BOX - GREAT PLAINS,10
cluster_103,84052,Beans - Mayocoba  50# /sack  - Mex,10
cluster_275,SP1949,BEEF - TACO MEAT*,6
cluster_275,290243,PORK TACO MEAT,6
cluster_275,19219980,Taco Meat,6
cluster_275,19211320,"Taco Meat, Mex Gusi",6
cluster_275,19213700,"Taco Meat, Mex Ramada",6
cluster_275,19211130,"Taco Meat, Mex SuKarne",6
cluster_461,43330,Beef Flat Round Choice,17
cluster_461,SP1402,BEEF DICED,17
cluster_461,19540001,"Beef Sirloin Diced 1"" X 1""",17
cluster_461,19541400,Beef Inside Round Choice Diced-1X1,17
cluster_461,19540000,Beef Diced-1-1/2,17
cluster_461,19541438,"Beef Sirloin Diced 1/4"" X 3/8""",17
cluster_461,19009145,"Beef For Taco Meat Diced 1/4 X 1/4""",17
cluster_461,19540012,"Beef Sirloin Tips Diced- 1/2""x 1/2""",17
cluster_461,14500800,Beef Inside Round Choice,17
cluster_461,41300,"Beef Inside Round Choice  XT 1/4""",17
cluster_461,19540175,"Beef Sirloin Diced 1.5"" X 1.5""  Hand Cut",17
cluster_461,42430,Beef Minced chuck meat diced 25#,17
cluster_461,19540174,"Beef Sirloin Diced 1.5"" X 1.5""  50# Case",17
cluster_461,19540112,"Beef Diced-1 1/2"" x 1 1/2""",17
cluster_461,19540011,Beef Diced 1x1,17
cluster_461,13105714,Beef Tenderloin Tips 1-4oz,17
cluster_461,32168,"Beef Inside Round CH GOP  XT 1/4""",17
cluster_439,19990040,Beef Trimmings 50% -,7
cluster_439,SP125,BEEF TRIMMINGS 50/50,7
cluster_439,190038,BEEF 90% TRIM,7
cluster_439,19990086,Beef Trimmings 85% Lean,7
cluster_439,19990050,Beef Trimmings 50% Lean-Navel,7
cluster_439,18013790,"Trimmings, 50%, Beef, Black Mountain",7
cluster_439,19990080,Beef Trimmings 80% Lean,7
cluster_137,10251050,"Beef Achilles Tendons, AFG (30#)",6
cluster_137,10251030,"Beef Front Leg Tendons, Swift (22#)",6
cluster_137,42710,Beef Leg Tendon  *PALO DURO*,6
cluster_137,42760,Beef TENDON flexor (HIND) *swift*,6
cluster_137,180005,BEEF TENDONS,6
cluster_137,10259980,"Beef Tendons, St. Helens",6
cluster_524,190094,"BEEF PUCK GROUND, SPECIAL BLEND, 4OZ",9
cluster_524,190051,GROUND BEEF PUCK 80/20 5OZ,9
cluster_524,190142,"BEEF PUCK GROUND 80/20, 4OZ",9
cluster_524,190122,"BEEF PUCK GROUND 80/20, 2OZ",9
cluster_524,190092,"BEEF PUCK GROUND, SPECIAL BLEND, 2OZ",9
cluster_524,999901,"BEEF PUCK GROUND, 40-4OZ",9
cluster_524,190053,"BEEF PUCK GROUND, 55/3OZ",9
cluster_524,190046,"BEEF PUCK GROUND 75/25, 4OZ",9
cluster_524,42301,Ground Beef Fine 80/20 Frozen,9
cluster_494,SP1214,BEEF BRISKET - PRIME*,7
cluster_494,15000590,Beef Brisket 120 Choice Angus,7
cluster_494,15000600,Beef Brisket 120 Prime,7
cluster_494,40367,Beef Brisket Ad Code,7
cluster_494,15100600,Beef Brisket Flat Prime,7
cluster_494,113000,"BRISKET BEEF, CREEKSTONE ANGUS",7
cluster_494,111000,PRIME BEEF BRISKET,7
cluster_336,120006,PECTORAL MEAT,10
cluster_336,90150,Beef Cheek Meat GOP 60#,10
cluster_336,49910,Beef Head Meat +Greater Omaha+,10
cluster_336,43313,Beef Cheek Meat,10
cluster_336,10081000,"Cheek Meat, Greater Omaha (60#)",10
cluster_336,41950,Beef Pectoral Meat,10
cluster_336,10071070,"Cheek Meat (STEER), Caviness (60#) #2012",10
cluster_336,13071004,"Pectoral Meat, Greater Omaha (Ch)",10
cluster_336,19100000,Beef Head Meat,10
cluster_336,13071024,"Pectoral Meat, National (Ch)",10
cluster_554,19204004,Beef Chopped Steak 4oz,5
cluster_554,19510005,Beef Cube Steak 4oz,5
cluster_554,19510006,Beef Cube Steak 5oz,5
cluster_554,19510010,Beef Cube Steak 8oz,5
cluster_554,19510004,Beef Cube Steak Top Butt 4oz,5
cluster_400,11300490,Beef Chuck Flap Tail Choice (UI)Angus,5
cluster_400,11300412,Beef Chuck Flap Tail 12oz,5
cluster_400,11300410,Beef Chuck Flap Tail 10oz,5
cluster_400,11300004,Beef Chuck Flap Tail  4oz,5
cluster_400,11300005,Beef Chuck Flap Tail  5oz,5
cluster_435,42601,"Beef Chuck Roll 1/4"" N\Off IBP Choice",5
cluster_435,33116,"Beef Chuck Roll CH GOP 1/4"" N\Off",5
cluster_435,42600,"Beef Chuck Roll Choice 1/4"" N\Off",5
cluster_435,42602,"Beef Chuck Roll Select 1/4"" N\Off",5
cluster_435,112002JB,Beef Chuck Roll-Neckoff NR,5
cluster_539,11105110,Beef Chuck Short Ribs 10 oz,14
cluster_539,11310412,Beef Chuck Short Ribs 12oz,14
cluster_539,11321804,Beef Chuck Short Ribs 4oz,14
cluster_539,11310406,Beef Chuck Short Ribs 6oz,14
cluster_539,11310408,Beef Chuck Short Ribs 8oz,14
cluster_539,11310410,Beef Chuck Short Ribs 9oz,14
cluster_539,11321410,Beef Chuck Short Ribs Boneless 10oz,14
cluster_539,11321403,Beef Chuck Short Ribs Boneless 3oz,14
cluster_539,11321404,Beef Chuck Short Ribs Boneless 4oz,14
cluster_539,11321405,Beef Chuck Short Ribs Boneless 5oz,14
cluster_539,11321406,Beef Chuck Short Ribs Boneless 6oz,14
cluster_539,11321407,Beef Chuck Short Ribs Boneless 7oz,14
cluster_539,11321409,Beef Chuck Short Ribs Boneless 8oz,14
cluster_539,11321413,Beef Chuck Short Ribs Boneless 9oz,14
cluster_533,11310400,Beef Chuck Short Ribs Bone In,15
cluster_533,11321000,Beef Chuck Short Ribs Boneless,15
cluster_533,11321441,Beef Chuck Short Ribs- Bone in,15
cluster_533,16330000,"Beef Plate Short Ribs 1 1/2""",15
cluster_533,16300514,Beef Plate Short Ribs 3 Bone,15
cluster_533,16310033,"Beef Plate Short Ribs 3""",15
cluster_533,16300038,"Beef Plate Short Ribs 3/8""",15
cluster_533,16310001,Beef Plate Short Ribs Bone In,15
cluster_533,16311090,Beef Plate Short Ribs Boneless,15
cluster_533,16311400,Beef Plate Short Ribs Choice,15
cluster_533,16310412,"Beef Plate Short Ribs Choice 1/2""",15
cluster_533,16310300,"Beef Plate Short Ribs CUT 3""",15
cluster_533,16300000,Beef Plate Short Ribs Whole,15
cluster_533,16310003,Beef Plate Short Ribs-,15
cluster_533,16300012,Beef Plate Short Ribs-bone- in,15
cluster_570,11401008,Beef Chuck Tenderloin Choice 8oz,4
cluster_570,11401004,Beef Chuck Tenderloin Choice 4oz,4
cluster_570,11401003,Beef Chuck Tenderloin Choice 3oz,4
cluster_570,11401006,Beef Chuck Tenderloin Choice 6oz,4
cluster_271,128003,"BEEF CHUCKTAIL FLAP, IMPORTED WAGYU",6
cluster_271,148002,"BEEF COULOTTE, IMPORTED WAGYU",6
cluster_271,13400800,Beef Strip Loin Boneless Wagyu,6
cluster_271,14300800,Beef  Tenderloin  Wagyu,6
cluster_271,148000,"BEEF TENDERLOIN, IMPORTED WAGYU",6
cluster_271,148001,"BEEF TOP SIRLOIN, IMPORTED WAGYU",6
cluster_299,12000410,Beef Export Rib,11
cluster_299,40360,Beef Export Rib Choice,11
cluster_299,40359,Beef Export Rib Select,11
cluster_299,12000400,Beef Rib Export Choice Up,11
cluster_299,164164,"BEEF RIB EXPORT, CH, 16UP",11
cluster_299,12000600,Beef Rib Export Prime,11
cluster_299,12000401,Beef Rib Export Choice Light,11
cluster_299,164181,"BEEF RIB EXPORT, CH, 18DN",11
cluster_299,17061876,"Export Rib, Nebraska Beef (N/R)",11
cluster_299,42010,Mexican Beef Export Rib,11
cluster_299,164230,"BEEF RIB #109, CH, 23#DN",11
cluster_263,180001,BEEF FEET,7
cluster_263,42890,Beef Feet CUT,7
cluster_263,42800,Beef Feet IBP/National,7
cluster_263,10111010,"Feet Beef #1 White, IBP",7
cluster_263,10115470,"Feet Beef #1 White, Iowa Best",7
cluster_263,10113350,"Feet Beef #1 White, Swift",7
cluster_263,10129980,BF FEET-z-CUT 30#,7
cluster_486,40820,Beef Flank Steak,17
cluster_486,40800,Beef Flank Steak - *National*,17
cluster_486,17101412,Beef Flank Steak Choice,17
cluster_486,17100500,Beef Flank Steak Choice (UI),17
cluster_486,17101611,Beef Flank Steak Prime,17
cluster_486,41940,Beef Flank Steak Select,17
cluster_486,13199984,"Flank Steak, (Ch)",17
cluster_486,13199985,"Flank Steak, (Sel)",17
cluster_486,13191054,"Flank Steak, AFG (Ch)",17
cluster_486,134000,"FLANK STEAK, CH",17
cluster_486,13191204,"Flank Steak, Creekstone (Ch)",17
cluster_486,13191004,"Flank Steak, GreaterOmaha (Ch)",17
cluster_486,14193574,"Flank Steak, IBP (Ch)",17
cluster_486,13191164,"Flank Steak, Iowa Premium (Ch)",17
cluster_486,13191050,"Flank Steak, LP-AFG (Utl)",17
cluster_486,13191024,"Flank Steak, National (Ch)",17
cluster_486,13193334,"Flank Steak, Upper Iowa (Ch)",17
cluster_403,140006,"SIRLOIN FLAP MEAT, CH",15
cluster_403,15184956,"Flap Meat (Sirloin), Heritage",15
cluster_403,15184496,"Flap Meat (Sirloin), Harmony",15
cluster_403,13808000,Beef Sirloin Flap Meat Choice Angus UI,15
cluster_403,15183574,"Flap Meat (Sirloin), IBP (Ch)",15
cluster_403,207900008,"Flap Meat (Sirloin), JBS",15
cluster_403,15183810,"Flap Meat (Sirloin), Mex FC Beef",15
cluster_403,120005,CHUCK FLAP MEAT BEEF,15
cluster_403,41210,Beef Flap Meat Select,15
cluster_403,41211,Beef Flap Meat Choice,15
cluster_403,15183370,"Flap Meat (Sirloin), Don Saul",15
cluster_403,15181590,"Flap Meat (Sirloin), Mex Fertres",15
cluster_403,15181024,"Flap Meat (Sirloin), National (Ch)",15
cluster_403,15181120,"Flap Meat (Sirloin), Mex Praderas",15
cluster_403,15183760,"Flap Meat (Sirloin), Liffey",15
cluster_520,11101510,Beef Flat Iron Steak Angus Choice 10oz,9
cluster_520,11101506,Beef Flat Iron Steak Angus Choice 6oz,9
cluster_520,11101508,Beef Flat Iron Steak Angus Choice 8oz,9
cluster_520,11101509,Beef Flat Iron Steak Angus Choice 9oz,9
cluster_520,11101410,Beef Flat Iron Steak Choice 10oz,9
cluster_520,11101404,Beef Flat Iron Steak Choice 4oz,9
cluster_520,11101406,Beef Flat Iron Steak Choice 6oz,9
cluster_520,11101408,Beef Flat Iron Steak Choice 8oz,9
cluster_520,11101610,Beef Flat Iron Steak Prime 10oz,9
cluster_215,10150000,Beef For Pot Roast,5
cluster_215,10151400,Beef Pot Roast Raw 15#,5
cluster_215,10110000,Beef Roast -Fully Cooked,5
cluster_215,10120000,Beef Roast Cooked Medium Rare,5
cluster_215,10121000,Beef Roast Cooked Medium Sara Lee,5
cluster_273,18481041,Beef Franks Skls  -4/1-10# Cs Vienna,9
cluster_273,18481241,Beef Franks Skls  4/1-10# Cs Vienna,9
cluster_273,18481047,"Beef Franks Skls  -4/1-10# Cs Vienna 7""",9
cluster_273,18411048,"Beef Franks   4/1 Vienna-( 8"")",9
cluster_273,18481181,Beef Franks N/C  -6/1-10Lb Vienna,9
cluster_273,18481062,Beef Franks   4/1 Vienna,9
cluster_273,18481051,Beef Franks Snls 5/1-10Lb Vienna,9
cluster_273,18481091,Beef Franks Skls 10/1-,9
cluster_273,18481081,"Beef Franks "" 8/1 skinless  Vienna",9
cluster_526,190801,80/20 GROUND BEEF-FROZEN 36/1#,18
cluster_526,18200900,Beef Ground 80/20 Fresh CVP,18
cluster_526,190803,"BEEF GROUND, 80/20 W/3%, PRO, 5LB",18
cluster_526,42310,Ground Beef 80/20 FG 5#,18
cluster_526,18200008,Beef Ground 80/20,18
cluster_526,18250010,Beef Ground 80/20 Fresh,18
cluster_526,18208416,Beef Ground 84/16 CVP Fresh,18
cluster_526,18200185,Beef Ground 85/15 Fresh 10lb Bag Anmar,18
cluster_526,18200100,Beef Ground 80/20 Fresh 10# CVP,18
cluster_526,190901,"BEEF GROUND, 90/10, 10LB",18
cluster_526,19163660,Ground Beef 73% Fine 8-10lb Caviness,18
cluster_526,190900,"BEEF GROUND, 90/10, 5LB",18
cluster_526,18278000,Beef Ground 78/22 Fresh,18
cluster_526,190855,"BEEF GROUND, 85/15, 5LB",18
cluster_526,18230086,Ground Beef 85/15  10 lb. case,18
cluster_526,18200500,Beef Ground 80/20 Angus,18
cluster_526,18140090,Beef Ground Chuck 90/10 Fresh,18
cluster_526,18260005,Beef Ground 80/20 5#,18
cluster_505,18240001,Beef Ground Grass Fed,6
cluster_505,190018,"BEEF GROUND, GRASS FED, 2/10#",6
cluster_505,190812,"BEEF GROUND, GRASS FED, O. PRAIRIE",6
cluster_505,190021,"BEEF GROUND, GRASS FED, ORGANIC PRAIRIE",6
cluster_505,19119980,"Ground Beef 80/20, Grass Fed",6
cluster_505,45030,Ground Beef 93% Grass Fed 1# Brick,6
cluster_543,18100010,Beef Ground Patties Pure 10 OZ,11
cluster_543,18107007,Beef Ground Patties 7oz 10Lb/Cs,11
cluster_543,18107005,Beef Ground Patties 5oz 10Lb/Cs,11
cluster_543,18180100,Beef Ground Patties 10oz-Fresh,11
cluster_543,18109021,Beef Ground Patties 2/1 -10Lb/Cs,11
cluster_543,18100007,Beef Ground Patties Pure 7oz,11
cluster_543,18180070,Beef Ground Patties 7oz-Fresh,11
cluster_543,18100159,"Beef Ground Patties 5""x9"" 10Lb/Cs 70/30",11
cluster_543,18180090,Beef Ground Patties 9oz-Fresh,11
cluster_543,18500003,Beef Ground Pattie 3oz 10.125 lb/CS,11
cluster_543,18106021,Beef Patties 2/1 -10LB/CS,11
cluster_548,18130031,Beef Ground Patties 3/1 -Pure,8
cluster_548,18117531,Beef Ground Patties Pure 3-1,8
cluster_548,18100631,Beef Ground Patties 3/1 Pure,8
cluster_548,18110031,Beef Ground Patties Pure 3/1,8
cluster_548,18117541,Beef Ground Patties Pure 4-1,8
cluster_548,18110621,Beef Ground Patties 2/1 Pure,8
cluster_548,18100921,Beef Ground Patties Pure 2/1 Sb,8
cluster_548,18101031,Beef Ground Patties Pure 2/1,8
cluster_549,18180041,Beef Ground Patties 4/1,3
cluster_549,18180081,Beef Ground Patties 8/1,3
cluster_549,18180031,Beef Ground Patties 3/1,3
cluster_559,12500610,Beef Hanger Steak Prime 10oz,6
cluster_559,12500410,Beef Hanger Steak Choice 10oz,6
cluster_559,12500412,Beef Hanger Steak Choice 12oz,6
cluster_559,12500404,Beef Hanger Steak Choice 4oz,6
cluster_559,12500408,Beef Hanger Steak Choice 8oz,6
cluster_559,12500405,Beef Hanger Steak Choice 5oz,6
cluster_286,46100,Beef Hanging Tender =National=,7
cluster_286,12510400,Beef Hanging Tender Choice,7
cluster_286,12510500,Beef Hanging Tender Choice (UI),7
cluster_286,12510510,Beef Hanging Tender Choice IND Pack,7
cluster_286,12511400,Beef Hanging Tender Peeled Choice,7
cluster_286,12510600,Beef Hanging Tender Prime (UI),7
cluster_286,12530000,Beef Hanging Tenderloin,7
cluster_377,194001,"BEEF HIND SHANK, CUT UP, CH",5
cluster_377,14910001,"Beef Shank Cut 1""",5
cluster_377,14910005,"Beef Shank Cut 1/2""",5
cluster_377,19960114,"BEEF TRIPE CUT 1 1/4"" x 1 1/4""",5
cluster_377,19960012,"BEEF TRIPE CUT 1/2x1/2""",5
cluster_279,98765830,"Beef Hot Smkd Sausage L,Motor C (2 Lbs)",6
cluster_279,97775830,"Beef Mild Smkd Sausage L,Motor C (2 Lbs)",6
cluster_279,97745830,"Hot Smkd Beef Sausage L,Motor C (16/16oz",6
cluster_279,97785830,"Hot Smkd Sausage Links,Motor C (2 Lbs)",6
cluster_279,97755830,"Mild  Beef Sausage Link,Motor C (16/16oz",6
cluster_279,97795830,"Mild Smkd Sausage Links,Motor C (2 Lbs)",6
cluster_525,16200410,Beef Outside Skirt Choice 10oz,7
cluster_525,16140210,Beef Inner Skirt 10oz Choice,7
cluster_525,16200498,Beef Outside Skirt Choice 8oz,7
cluster_525,16200404,Beef Outside Skirt Choice 4oz,7
cluster_525,16200412,Beef Outside Skirt Choice 12oz,7
cluster_525,16200409,Beef Outside Skirt Choice 9oz,7
cluster_525,16200407,Beef Outside Skirt Choice 7oz,7
cluster_462,16140001,Beef Inner Skirts,11
cluster_462,16180300,Beef Inner Skirts Choice,11
cluster_462,16100401,Beef Inner Skirts Choice Thin Cut,11
cluster_462,46610,Beef Inside Skirt,11
cluster_462,46670,Beef Inside Skirt Choice,11
cluster_462,16240000,Beef Outside Skirt Choice,11
cluster_462,16280500,Beef Outside Skirt Choice (UI),11
cluster_462,16210500,Beef Outside Skirt Peeled Choice (UI),11
cluster_462,16290100,Beef Outside Skirt Pieces,11
cluster_462,46671,Beef Outside Skirt PLD,11
cluster_462,16045164,"Inner Skirts, True West Beef (Ch)",11
cluster_337,88190,Beef Liver  GOP 30# HALAL,6
cluster_337,20031230,Lamb Liver,6
cluster_337,37037,Lamb liver 60# halal,6
cluster_337,36001,Lamb liver halal,6
cluster_337,37325,Lamb liver TP #4 halal,6
cluster_337,12261012,LAMB LIVER-z MAR,6
cluster_262,19210100,Beef Liver S&D,14
cluster_262,180021,"BEEF LIVER, WHOLE",14
cluster_262,190181,"BEEF LIVER, SLICED, O. PRAIRIE",14
cluster_262,10143330,"Livers, Beef Upper Iowa",14
cluster_262,180040,"BEEF LIVER, SLICED, 4OZ",14
cluster_262,10141140,"Liver, Beef,  WesternReserve",14
cluster_262,19301000,Beef Liver Whole Fresh,14
cluster_262,10142930,"Liver, Beef, This Old Farm",14
cluster_262,19320041,BEEF LIVER SLICED 4OZ,14
cluster_262,10141000,"Liver Select, Beef, GreaterOmaha",14
cluster_262,19320031,Beef Liver Sliced 3/1,14
cluster_262,18010760,"Liver Select, Beef, Sliced 30/1 Fremont",14
cluster_262,180150,"BEEF LIVER, WHOLE 1PC, 15# AVE",14
cluster_262,10743330,"Livers, Beef Upper Iowa (60#)",14
cluster_578,13320614,Beef Loin Porterhouse Steak 14oz,8
cluster_578,13320414,Beef Loin Porterhouse Steak Choice 14oz,8
cluster_578,13320424,Beef Loin Porterhouse Steak Choice 24oz,8
cluster_578,13320422,Beef Loin Porterhouse Steak Choice 22oz,8
cluster_578,13320432,Beef Loin Porterhouse Steak Choice 32oz,8
cluster_578,13320418,Beef Loin Porterhouse Steak Choice 18oz,8
cluster_578,13320416,Beef Loin Porterhouse Steak Choice 16oz,8
cluster_578,13320428,Beef Loin Porterhouse Steak Choice 28oz,8
cluster_575,13300410,Beef T-Bone Steak Choice 10oz,6
cluster_575,13310410,Beef Loin T-Bone Steak Choice 10oz,6
cluster_575,13310414,Beef Loin T-Bone Steak Choice 14oz,6
cluster_575,13310415,Beef Loin T-Bone Steak Choice 15oz,6
cluster_575,13310416,Beef Loin T-Bone Steak Choice 16oz,6
cluster_575,13310418,Beef Loin T-Bone Steak Choice 18oz,6
cluster_396,SP133,BEEF MEATBALLS 1oz FC   (20#),11
cluster_396,SP1333,BEEF MEATBALLS   1oz/4-5# Bags,11
cluster_396,19020001,Beef Meatballs  2oz- TRADITIONAL-ROSINA,11
cluster_396,SP1332,BEEF MEATBALLS ITALIAN 1/2 oz,11
cluster_396,19011001,"Beef/Pork Binici, Meatball 1oz",11
cluster_396,190121,"MEATBALL,1/2OZ QUALITY, 10#",11
cluster_396,19020012,Meatballs all beef  Italian 1/2oz Rosina,11
cluster_396,19020021,Meatballs beef -Cooked italian style 2oz,11
cluster_396,190120,"MEATBALLS,  1/2OZ REDI-SERVE, 10#",11
cluster_396,190115,"MEATBALLS, ROSINA 1/2OZ",11
cluster_396,190111,"MEATBALLS, ROSINA 1OZ",11
cluster_470,39000010,Pork Bones PORK NECK BONES,10
cluster_470,20235,SPRING HILL Pork Femur Bones,10
cluster_470,13209128,PORK NECKBONES MEATY *__,10
cluster_470,13209132,PORK BONES,10
cluster_470,40409980,PORK NECKBONES MEATY COMB,10
cluster_470,20232,Pork Femur Bones,10
cluster_470,20236,Pork Neck Bones,10
cluster_470,13231,PORK BONES FEMUR PEO,10
cluster_470,13231,PORK BONES FEMUR PEO,10
cluster_470,39000250,Pork Skin & bones,10
cluster_136,629180,STATE FAIR MINI CORN DOGS-240/.72OZ,5
cluster_136,97245740,"Corn Dogs Beef 8ct, Bar S (12/1.5#)",5
cluster_136,97215740,"Corn Dogs Classic 8ct, Bar S (12/1.34#)",5
cluster_136,97335740,"Corn Dogs Chuck Wagon, Bar S (4/40oz)",5
cluster_136,38123000,Corn Dogs -10LB CS,5
cluster_239,19440012,Beef Oxtails,9
cluster_239,19450000,Beef Oxtails (UI),9
cluster_239,43500,Beef Oxtails  *CAVINESS* only,9
cluster_239,43520,Beef OXTAILS 15# IBP,9
cluster_239,19470000,Beef Oxtails Packerland,9
cluster_239,19480000,Beef Oxtails Sukarne,9
cluster_239,43521,Beef OXTAILS Swift,9
cluster_239,19400011,Beef Oxtails Valley,9
cluster_239,10394630,"Oxtails Select, Naeve Beef",9
cluster_550,190872,BEEF PATTY 5OZ 85/15 JUMBO,5
cluster_550,190095,"BEEF PATTY JUMBO 75/25, 5OZ",5
cluster_550,190754,"BEEF PATTY, 75/25 JUMBO, 4OZ",5
cluster_550,190844,"BEEF PATTY, JUMBO 80/20, 4OZ",5
cluster_550,190856,"BEEF PATTY, JUMBO 85/15, 4OZ",5
cluster_552,190763,BEEF PATTY 75/25 6OZ,6
cluster_552,190758,"BEEF PATTY, 75/25, 8OZ",6
cluster_552,190752,"BEEF PATTY, 75/25, 4OZ",6
cluster_552,190757,"BEEF PATTY, 75/25, 7OZ",6
cluster_552,190756,"BEEF PATTY, 75/25, 5OZ",6
cluster_552,190870,"BEEF PATTY, 85/15, 7OZ",6
cluster_528,190871,BEEF PATTY 85/15 6-1,5
cluster_528,190851,"BEEF PATTY, 80/20, 5-1",5
cluster_528,190853,"BEEF PATTY, 85/15, 5-1",5
cluster_528,190806,"BEEF PATTY, 80/20, 6-1",5
cluster_528,190827,"BEEF PATTY, 80/20, 7-1",5
cluster_551,190071,"BEEF PATTY 80/20, 7OZ",4
cluster_551,190061,"BEEF PATTY 80/20, 6OZ",4
cluster_551,190824,"BEEF PATTY, 80/20, 4OZ",4
cluster_551,190821,"BEEF PATTY, 80/20, 10OZ",4
cluster_542,19550004,Beef Philly Steak 4oz,5
cluster_542,19550006,Beef Philly Steak 6oz,5
cluster_542,140251,"STEAK PHILLY, CH, 5OZ",5
cluster_542,144040,"STEAK BOSTON, CH, 4OZ",5
cluster_542,144060,"STEAK BOSTON, CH, 6OZ",5
cluster_540,16210010,Beef Plate Short Ribs Boneless 10oz,11
cluster_540,16310005,Beef Plate Short Ribs bnls 5oz,11
cluster_540,16310010,Beef Plate Short Ribs  10oz,11
cluster_540,16300010,Beef Plate Short Ribs 10 oz,11
cluster_540,16310008,Beef Plate Short Ribs 3 Bone 8oz,11
cluster_540,16310011,Beef Plate Short Ribs 10-12 oz,11
cluster_540,16311008,Beef Plate Short Ribs 8oz,11
cluster_540,16310039,Beef Plate Short Ribs 16oz,11
cluster_540,16311005,Beef Plate Short Ribs 5oz,11
cluster_540,16310404,Beef Plate Short Ribs 4oz,11
cluster_540,16310018,Beef Plate Short Ribs 18oz,11
cluster_379,SP1460,BEEF PRIME RIB-CH BNLS LIP-ON,12
cluster_379,12101514,Beef Ribeye Boneless Lip On 5# Netted,12
cluster_379,12100514,Beef Ribeye Boneless Lip On Choice (UI),12
cluster_379,12100414,Beef Ribeye Boneless Lip On Choice Dwn,12
cluster_379,12100700,Beef Ribeye Boneless Lip On Choice Up,12
cluster_379,12100200,Beef Ribeye Boneless Lip On No Roll,12
cluster_379,12100600,Beef Ribeye Boneless Lip On Prime,12
cluster_379,12100300,Beef Ribeye Boneless Lip On Select,12
cluster_379,43720,Beef Lipon Choice Frozen,12
cluster_379,43730,Beef Ribeye Lip-On Boneless PRIME,12
cluster_379,17111874,"Ribeye Lip On, Nebraska Beef (Ch)",12
cluster_379,17111875,"Ribeye Lip On, Nebraska Beef (Sel)",12
cluster_569,12115516,Beef Ribeye B/In Angus Choice 16oz,4
cluster_569,12110516,Beef Ribeye B/In Choice Angus 16oz,4
cluster_569,12140432,Beef Ribeye B/In Choice Angus 32oz,4
cluster_569,12115518,Beef Ribeye B/In Angus Choice 18oz,4
cluster_568,12115422,Beef Ribeye B/In Choice 22oz,6
cluster_568,12110422,Beef Ribeye B/In Choice 22oz-,6
cluster_568,12120424,Beef Ribeye B/In Choice 24oz,6
cluster_568,12110420,Beef Ribeye B/In Choice 20oz,6
cluster_568,12110408,Beef Ribeye B/In Choice 8oz,6
cluster_568,12110418,Beef Ribeye B/In Choice 18oz,6
cluster_565,12119622,Beef Ribeye B/In Prime Dry Aged 22oz,4
cluster_565,12115622,Beef Ribeye B/In Prime 22oz,4
cluster_565,12110622,Beef Ribeye B/In Prime 22oz frenched,4
cluster_565,12110613,Beef Ribeye B/In Prime 12-14 oz,4
cluster_499,12350180,Beef Ribeye Rolls ute 8 Up,9
cluster_499,12350110,Beef Ribeye Rolls ute 10 Up,9
cluster_499,12350108,Beef Ribeye Rolls ute 8oz,9
cluster_499,12350106,Beef Ribeye Rolls 10 Up,9
cluster_499,17102267,"Ribeye Roll (Lomo) 8/Up, M P Beef (Utili",9
cluster_499,12350118,"Beef Ribeye Rolls Ute Sliced 1/8 """,9
cluster_499,17092267,"Ribeye Roll (Lomo) 10/Up, M P Beef (Util",9
cluster_499,12350141,Beef Ribeye Rolls ute 4/1,9
cluster_499,12350131,Beef Ribeye Rolls ute 3/1,9
